create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name,
2022-04-24 08:17:42.126,4346.19,5650,0,1650672000000,2.0000002,f7d3tEJoPd,com.sec.android.app.shealth,2022-04-24 08:17:42.126,b39035b3-77f5-4c2d-a1eb-0e7993ad7898.binning_data.json,b39035b3-77f5-4c2d-a1eb-0e7993ad7898,191.95,com.sec.android.app.shealth,
2022-05-02 04:35:21.135,7099.57,9070,-2,1651449600000,1.5837057,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-03 04:35:38.265,bb4ac366-4347-49f6-ad40-f3750332ab20.binning_data.json,bb4ac366-4347-49f6-ad40-f3750332ab20,286.4,com.sec.android.app.shealth,
2022-04-16 07:40:48.983,6835.46,8752,0,1649980800000,1.9314998,f7d3tEJoPd,com.sec.android.app.shealth,2022-04-16 07:40:48.983,d771c625-19d9-49b6-b14a-720f6dbda694.binning_data.json,d771c625-19d9-49b6-b14a-720f6dbda694,283.63998,com.sec.android.app.shealth,
2022-04-27 04:29:29.505,7158.15,9166,0,1650931200000,1.8765,f7d3tEJoPd,com.sec.android.app.shealth,2022-04-27 04:29:29.505,bbf366f4-f3b0-43ba-841a-f70eefff4111.binning_data.json,bbf366f4-f3b0-43ba-841a-f70eefff4111,288.72,com.sec.android.app.shealth,
2022-05-05 05:03:15.459,5891.17,7463,-2,1651708800000,1.6399896,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-05 20:10:15.005,ab82c39b-bee3-4325-bbea-a7842b21fed4.binning_data.json,ab82c39b-bee3-4325-bbea-a7842b21fed4,232.52,com.sec.android.app.shealth,
2022-04-19 04:33:49.920,5930.21,7551,0,1650240000000,1.7733334,f7d3tEJoPd,com.sec.android.app.shealth,2022-04-19 04:33:49.920,954f76e7-a651-41d0-989f-015809a18e7b.binning_data.json,954f76e7-a651-41d0-989f-015809a18e7b,232.46,com.sec.android.app.shealth,
2022-04-30 07:50:50.620,8732.12,11088,0,1651190400000,1.8611667,f7d3tEJoPd,com.sec.android.app.shealth,2022-04-30 07:50:50.620,c6b65a25-72de-4532-a35b-41dd555f8200.binning_data.json,c6b65a25-72de-4532-a35b-41dd555f8200,344.0,com.sec.android.app.shealth,
2022-05-08 07:51:07.591,7395.44,9701,-2,1651968000000,1.4037985,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-08 21:18:11.294,f8144b2a-2c01-4f73-8a96-ee01ac109cae.binning_data.json,f8144b2a-2c01-4f73-8a96-ee01ac109cae,343.58,com.sec.android.app.shealth,
2022-05-03 04:35:38.021,7099.57,9070,0,1651449600000,1.948,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-03 04:35:38.021,c3b1352e-99b0-4e56-971b-6ea849249be5.binning_data.json,c3b1352e-99b0-4e56-971b-6ea849249be5,286.4,com.sec.android.app.shealth,
2022-04-22 04:34:33.584,6297.77,8034,0,1650499200000,1.896,f7d3tEJoPd,com.sec.android.app.shealth,2022-04-22 04:34:33.584,8f02b0aa-7e5b-488f-8919-b5ab69fceb46.binning_data.json,8f02b0aa-7e5b-488f-8919-b5ab69fceb46,253.61,com.sec.android.app.shealth,
2022-05-11 04:33:48.395,7595.78,9754,-2,1652227200000,1.5459822,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-11 20:10:39.120,080912fc-ba8a-4bd4-8099-8af9005b60e7.binning_data.json,080912fc-ba8a-4bd4-8099-8af9005b60e7,315.22,com.sec.android.app.shealth,
2022-05-06 04:35:09.224,5891.17,7463,0,1651708800000,1.968,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-06 04:35:09.224,a1ff1d6f-631b-42fa-8e4d-7d4c599c11f7.binning_data.json,a1ff1d6f-631b-42fa-8e4d-7d4c599c11f7,232.52,com.sec.android.app.shealth,
2022-04-24 22:01:35.385,4581.78,5942,0,1650758400000,1.7679998,f7d3tEJoPd,com.sec.android.app.shealth,2022-04-24 22:01:35.385,27081fd4-a5ea-46e9-8d8d-30c1c0b89386.binning_data.json,27081fd4-a5ea-46e9-8d8d-30c1c0b89386,189.69,com.sec.android.app.shealth,
2022-05-14 07:45:12.933,6368.64,8125,-2,1652486400000,1.5986775,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-15 06:54:53.076,37c145e4-7b7e-4f28-ba2c-43451ae48175.binning_data.json,37c145e4-7b7e-4f28-ba2c-43451ae48175,254.43,com.sec.android.app.shealth,
2022-05-11 04:33:38.430,7135.79,9053,0,1652140800000,1.8639998,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-11 04:33:38.430,9cd8e255-2afd-4411-8f14-feff0378ed7f.binning_data.json,9cd8e255-2afd-4411-8f14-feff0378ed7f,281.9,com.sec.android.app.shealth,
2022-04-28 04:32:04.187,6750.06,8631,0,1651017600000,1.8765,f7d3tEJoPd,com.sec.android.app.shealth,2022-04-28 04:32:04.187,50fffeb6-5fe0-4ff3-8a26-ed609ebb2999.binning_data.json,50fffeb6-5fe0-4ff3-8a26-ed609ebb2999,272.99,com.sec.android.app.shealth,
2022-05-09 04:35:44.148,7395.44,9701,0,1651968000000,1.6853334,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-09 04:35:44.148,98ece7f9-6941-4af6-931f-fa2ed1866589.binning_data.json,98ece7f9-6941-4af6-931f-fa2ed1866589,343.58,com.sec.android.app.shealth,
2022-05-17 14:32:39.275,18931.24,24822,-2,1652745600000,1.3961776,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-18 03:03:49.084,bc7977f6-097c-488f-9fcf-0b94bcc4e97a.binning_data.json,bc7977f6-097c-488f-9fcf-0b94bcc4e97a,857.66,com.sec.android.app.shealth,
2022-04-22 05:00:00.427,7385.27,9438,-2,1650585600000,1.5742267,VfS0qUERdZ,com.sec.android.app.shealth,2022-04-23 07:43:45.678,9b20a4e1-438a-4e69-85ab-baab0cb087f4.binning_data.json,9b20a4e1-438a-4e69-85ab-baab0cb087f4,302.53,com.sec.android.app.shealth,
2022-04-30 08:30:50.951,8008.29,10458,-2,1651276800000,1.4166932,VfS0qUERdZ,com.sec.android.app.shealth,2022-04-30 20:50:53.169,ef2eb4cc-c347-4919-b46c-b3dfb5c2633f.binning_data.json,ef2eb4cc-c347-4919-b46c-b3dfb5c2633f,370.34,com.sec.android.app.shealth,
2022-04-30 22:33:35.129,8008.29,10458,0,1651276800000,1.8055555,f7d3tEJoPd,com.sec.android.app.shealth,2022-04-30 22:33:35.129,9b98119c-d5ec-4464-a9c2-6c3f726fa1cf.binning_data.json,9b98119c-d5ec-4464-a9c2-6c3f726fa1cf,370.34,com.sec.android.app.shealth,
2022-05-12 04:34:41.033,7595.78,9754,0,1652227200000,1.9543333,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-12 04:34:41.033,8a731269-c2b8-4975-97eb-59c8730beb1c.binning_data.json,8a731269-c2b8-4975-97eb-59c8730beb1c,315.22,com.sec.android.app.shealth,
2022-05-20 13:15:39.227,11572.71,15238,-2,1653004800000,1.358374,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-21 02:14:06.218,b557f4e1-c4ef-430d-85bb-29856f295e6e.binning_data.json,b557f4e1-c4ef-430d-85bb-29856f295e6e,539.39,com.sec.android.app.shealth,
2022-04-25 08:47:11.933,5822.82,7560,-2,1650844800000,1.471207,VfS0qUERdZ,com.sec.android.app.shealth,2022-04-25 20:53:41.567,3115ed01-f968-4fb9-8b89-60412875799b.binning_data.json,3115ed01-f968-4fb9-8b89-60412875799b,243.9,com.sec.android.app.shealth,
2022-05-04 04:35:40.770,7923.93,10143,0,1651536000000,1.968,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-04 04:35:40.770,a4847759-5fdb-44ba-a4d8-eb84dd522e3f.binning_data.json,a4847759-5fdb-44ba-a4d8-eb84dd522e3f,325.19,com.sec.android.app.shealth,
2022-05-14 07:36:26.989,8877.18,11404,0,1652400000000,2.8055553,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-14 07:36:26.989,6a618d86-38b8-4819-b381-65e2f91a2202.binning_data.json,6a618d86-38b8-4819-b381-65e2f91a2202,381.17,com.sec.android.app.shealth,
2022-05-15 06:54:52.782,6368.64,8125,0,1652486400000,1.8333335,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-15 06:54:52.782,698f7d55-6245-474d-bf04-f73cb4bbc116.binning_data.json,698f7d55-6245-474d-bf04-f73cb4bbc116,254.43,com.sec.android.app.shealth,
2022-05-23 13:46:05.973,8458.63,10917,-2,1653264000000,1.488598,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-24 04:14:16.928,187bd49d-e78c-4517-bffc-95176a19189e.binning_data.json,187bd49d-e78c-4517-bffc-95176a19189e,357.99,com.sec.android.app.shealth,
2022-04-28 04:32:09.759,6917.57,8916,-2,1651104000000,1.5329167,VfS0qUERdZ,com.sec.android.app.shealth,2022-04-28 19:35:14.325,3c1eddf7-b1e4-47dc-a714-2985a3f47d03.binning_data.json,3c1eddf7-b1e4-47dc-a714-2985a3f47d03,298.79,com.sec.android.app.shealth,
2022-05-03 05:03:47.300,7923.93,10143,-2,1651536000000,1.5640507,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-03 20:51:59.807,7a315f98-6cde-4777-b858-76c75d1905cf.binning_data.json,7a315f98-6cde-4777-b858-76c75d1905cf,325.19,com.sec.android.app.shealth,
2022-05-18 10:50:31.183,18931.24,24822,0,1652745600000,1.8055556,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-18 10:50:31.183,1a70c3a3-5d49-436a-8967-87f9ffc37c2b.binning_data.json,1a70c3a3-5d49-436a-8967-87f9ffc37c2b,857.66,com.sec.android.app.shealth,
2022-05-26 04:32:23.230,8079.66,10278,-2,1653523200000,1.6233085,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-27 04:35:29.043,20f8ce14-00c1-44c3-bafe-aed2f29b9324.binning_data.json,20f8ce14-00c1-44c3-bafe-aed2f29b9324,319.23,com.sec.android.app.shealth,
2022-05-01 08:21:23.541,6028.78,7712,-2,1651363200000,1.5849416,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-01 21:00:34.727,01f280d9-3b44-4c04-99b8-4ee644d972d5.binning_data.json,01f280d9-3b44-4c04-99b8-4ee644d972d5,236.27,com.sec.android.app.shealth,
2022-05-21 11:55:33.201,11572.71,15238,0,1653004800000,2.0000005,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-21 11:55:33.201,1fee04fd-9f46-4d2b-a8a8-58b6d1898745.binning_data.json,1fee04fd-9f46-4d2b-a8a8-58b6d1898745,539.39,com.sec.android.app.shealth,
2022-05-06 22:40:33.582,5138.96,6694,-2,1651881600000,1.440794,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-07 20:51:20.262,46f8a024-85f9-47c4-9c63-8b6aa87db33e.binning_data.json,46f8a024-85f9-47c4-9c63-8b6aa87db33e,220.63,com.sec.android.app.shealth,
2022-05-29 08:23:38.276,6238.57,7929,-2,1653782400000,1.611166,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-29 20:51:04.414,cdf2332e-6d8c-49f6-913e-865072d8b6fd.binning_data.json,cdf2332e-6d8c-49f6-913e-865072d8b6fd,253.08,com.sec.android.app.shealth,
2022-05-04 05:02:30.038,4283.28,5417,-2,1651622400000,1.6510957,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-04 20:32:38.054,dadd34d4-538c-42b6-a2b0-4b9947f7d239.binning_data.json,dadd34d4-538c-42b6-a2b0-4b9947f7d239,173.09,com.sec.android.app.shealth,
2022-05-17 14:11:57.666,8254.32,10744,0,1652659200000,1.8036667,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-17 14:11:57.666,0950d70d-3452-4ae2-aa80-2ed0ea0e45fe.binning_data.json,0950d70d-3452-4ae2-aa80-2ed0ea0e45fe,358.61,com.sec.android.app.shealth,
2022-05-24 04:14:16.374,8458.63,10917,0,1653264000000,1.8636665,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-24 04:14:16.374,2b4caa57-496d-43bd-8b4f-600ac99fcb5f.binning_data.json,2b4caa57-496d-43bd-8b4f-600ac99fcb5f,357.99,com.sec.android.app.shealth,
2022-05-06 05:11:06.099,4150.03,5230,-2,1651795200000,1.6798154,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-06 23:09:00.161,19abfd29-5fe9-4179-864a-7098ed42a03e.binning_data.json,19abfd29-5fe9-4179-864a-7098ed42a03e,164.9,com.sec.android.app.shealth,
2022-05-10 04:38:01.907,7043.3,9082,0,1652054400000,2.2500002,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-10 04:38:01.907,cd53684b-e90c-4ba0-995e-a0ad831a7685.binning_data.json,cd53684b-e90c-4ba0-995e-a0ad831a7685,295.15,com.sec.android.app.shealth,
2022-06-01 04:52:56.621,9309.49,11995,-2,1654041600000,1.523217,VfS0qUERdZ,com.sec.android.app.shealth,2022-06-01 21:36:10.763,1eaf3bc1-20bb-4e54-8b0b-9dd3e8f44487.binning_data.json,1eaf3bc1-20bb-4e54-8b0b-9dd3e8f44487,390.84,com.sec.android.app.shealth,
2022-05-06 22:55:12.488,4150.03,5230,0,1651795200000,1.9623333,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-06 22:55:12.488,095beff7-926e-423a-855c-469532d2161b.binning_data.json,095beff7-926e-423a-855c-469532d2161b,164.9,com.sec.android.app.shealth,
2022-05-27 04:35:18.528,8079.66,10278,0,1653523200000,1.7733334,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-27 04:35:18.528,ac78745c-f04b-478f-9c97-33859b5010ab.binning_data.json,ac78745c-f04b-478f-9c97-33859b5010ab,319.23,com.sec.android.app.shealth,
2022-05-10 04:38:09.131,7135.79,9053,-2,1652140800000,1.6357906,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-10 20:55:24.419,3f185de7-7b49-4470-8ca9-2d08338bcc27.binning_data.json,3f185de7-7b49-4470-8ca9-2d08338bcc27,281.9,com.sec.android.app.shealth,
2022-06-04 04:52:25.201,7882.21,10169,-2,1654300800000,1.5064323,VfS0qUERdZ,com.sec.android.app.shealth,2022-06-04 21:19:22.326,dd6d3a2e-6c75-422a-b515-839d5e021aa0.binning_data.json,dd6d3a2e-6c75-422a-b515-839d5e021aa0,331.07,com.sec.android.app.shealth,
2022-05-20 12:47:16.743,13435.33,17592,0,1652918400000,2.3333333,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-20 12:47:16.743,5ed0f6d7-2ad9-4443-93c5-7f250c9d2d62.binning_data.json,5ed0f6d7-2ad9-4443-93c5-7f250c9d2d62,617.6,com.sec.android.app.shealth,
2022-05-29 22:06:53.690,6238.57,7929,0,1653782400000,2.8333333,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-29 22:06:53.690,2aed0597-d1e6-4aca-93f3-97edd1c0885c.binning_data.json,2aed0597-d1e6-4aca-93f3-97edd1c0885c,253.08,com.sec.android.app.shealth,
2022-05-13 05:13:38.514,8877.18,11404,-2,1652400000000,1.5306174,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-13 21:23:01.488,fea12be9-6da7-4487-a4cc-5f27d3c0d65c.binning_data.json,fea12be9-6da7-4487-a4cc-5f27d3c0d65c,381.17,com.sec.android.app.shealth,
2022-06-07 05:02:59.708,12326.011,15563,-2,1654560000000,1.6663432,VfS0qUERdZ,com.sec.android.app.shealth,2022-06-07 20:24:45.680,c196fa18-a5b8-43b0-98a2-73bfe679edea.binning_data.json,c196fa18-a5b8-43b0-98a2-73bfe679edea,482.96997,com.sec.android.app.shealth,
2022-05-09 04:57:52.472,7043.3,9082,-2,1652054400000,1.5116684,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-09 21:19:20.160,16c9c571-75b3-49ea-879c-26cb305390ce.binning_data.json,16c9c571-75b3-49ea-879c-26cb305390ce,295.15,com.sec.android.app.shealth,
2022-05-13 04:36:28.398,8680.66,11055,0,1652313600000,1.8055556,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-13 04:36:28.398,9d7d3ef2-be8d-4534-b960-3044267fff28.binning_data.json,9d7d3ef2-be8d-4534-b960-3044267fff28,343.43,com.sec.android.app.shealth,
2022-06-01 22:00:44.970,9309.49,11995,0,1654041600000,1.9444443,f7d3tEJoPd,com.sec.android.app.shealth,2022-06-01 22:00:44.970,84177de3-e560-47c8-9a50-b68ec7535cc0.binning_data.json,84177de3-e560-47c8-9a50-b68ec7535cc0,390.84,com.sec.android.app.shealth,
2022-05-16 05:54:13.391,8254.32,10744,-2,1652659200000,1.4458767,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-17 01:55:01.527,21aa62ba-c301-41b1-ada6-0bc2a7bf8f79.binning_data.json,21aa62ba-c301-41b1-ada6-0bc2a7bf8f79,358.61,com.sec.android.app.shealth,
2022-06-10 04:29:43.607,9482.26,12118,-2,1654819200000,1.5750369,VfS0qUERdZ,com.sec.android.app.shealth,2022-06-10 21:32:26.079,64d98125-6f67-4408-aa57-e8780be057ba.binning_data.json,64d98125-6f67-4408-aa57-e8780be057ba,380.93997,com.sec.android.app.shealth,
2022-06-05 08:21:21.093,7882.21,10169,0,1654300800000,1.7261667,f7d3tEJoPd,com.sec.android.app.shealth,2022-06-05 08:21:21.093,9530bbb9-d247-4a93-8bae-acbccf675418.binning_data.json,9530bbb9-d247-4a93-8bae-acbccf675418,331.07,com.sec.android.app.shealth,
2022-05-23 13:01:54.525,14040.79,18307,0,1653177600000,1.9082648,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-23 13:01:54.525,8a97d111-8791-4534-93a3-39f478a97282.binning_data.json,8a97d111-8791-4534-93a3-39f478a97282,623.88,com.sec.android.app.shealth,
2022-05-19 14:05:40.311,13435.33,17592,-2,1652918400000,1.4068861,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-20 00:19:58.674,9446a26c-6cf1-4664-8c3e-3c9e5d155eb8.binning_data.json,9446a26c-6cf1-4664-8c3e-3c9e5d155eb8,617.6,com.sec.android.app.shealth,
2022-06-12 22:16:54.936,8284.21,10669,-2,1655078400000,1.5254488,VfS0qUERdZ,com.sec.android.app.shealth,2022-06-13 21:41:07.058,258bebe5-d10d-4a4f-9200-8b69614817d9.binning_data.json,258bebe5-d10d-4a4f-9200-8b69614817d9,338.4599,com.sec.android.app.shealth,
2022-05-16 05:01:11.372,7165.56,9112,0,1652572800000,2.7777774,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-16 05:01:11.372,f03258cb-fa1e-4f75-a977-0ea1627a2dd2.binning_data.json,f03258cb-fa1e-4f75-a977-0ea1627a2dd2,289.9,com.sec.android.app.shealth,
2022-06-08 04:32:54.711,12326.011,15563,0,1654560000000,2.0833333,f7d3tEJoPd,com.sec.android.app.shealth,2022-06-08 04:32:54.711,2a6fa5c1-d280-4f00-974b-1fe33e3a7a03.binning_data.json,2a6fa5c1-d280-4f00-974b-1fe33e3a7a03,482.96997,com.sec.android.app.shealth,
2022-05-12 04:56:16.395,8680.66,11055,-2,1652313600000,1.6147367,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-12 20:57:00.323,4fc315d7-4747-4b00-9dd9-94776109f537.binning_data.json,4fc315d7-4747-4b00-9dd9-94776109f537,343.43,com.sec.android.app.shealth,
2022-05-22 13:50:27.962,14040.79,18307,-2,1653177600000,1.4368234,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-23 13:01:54.819,c67168e4-0bf4-4c2b-a2bc-98503ce935b9.binning_data.json,c67168e4-0bf4-4c2b-a2bc-98503ce935b9,623.88,com.sec.android.app.shealth,
2022-06-15 22:07:30.513,8445.7,10882,-2,1655337600000,1.5190398,VfS0qUERdZ,com.sec.android.app.shealth,2022-06-16 21:47:29.023,1430c763-22b1-4627-a43a-d2dcfd98e201.binning_data.json,1430c763-22b1-4627-a43a-d2dcfd98e201,348.45996,com.sec.android.app.shealth,
2022-05-19 04:00:01.619,21275.98,27493,0,1652832000000,1.8055556,f7d3tEJoPd,com.sec.android.app.shealth,2022-05-19 04:00:01.619,4367c876-2860-40b6-a781-c4e6346f02b0.binning_data.json,4367c876-2860-40b6-a781-c4e6346f02b0,894.41,com.sec.android.app.shealth,
2022-06-10 22:00:01.315,9482.26,12118,0,1654819200000,1.8133337,f7d3tEJoPd,com.sec.android.app.shealth,2022-06-10 22:00:01.315,ec1c392b-f558-4516-b969-b588cb8304ad.binning_data.json,ec1c392b-f558-4516-b969-b588cb8304ad,380.93997,com.sec.android.app.shealth,
2022-05-25 04:36:27.645,6786.66,8688,-2,1653436800000,1.5806599,VfS0qUERdZ,com.sec.android.app.shealth,2022-05-26 04:32:18.325,97235b4b-7407-4735-ae78-a883bac59f07.binning_data.json,97235b4b-7407-4735-ae78-a883bac59f07,269.41,com.sec.android.app.shealth,
